Location,Latitude,Longitude,Date_Reported,Date_Occurred,Time_Occurred,Area_ID,Area_Name,Reporting_District_no,Part 1-2,Victim_Age,Victim_Sex,Victim_Descent,Premise_Code,Premise_Description,Status,Status_Description,Crime_Category,Weapon_desc,Weapon_cd,Mode_cd
3300 S  MAIN                         ST,-0.620391179118984,0.8281259754007929,02/14/2020,02/14/2020,17:15:00,0.33312334808182736,9,0.30873812823996116,1.0298428724832658,-0.48382157577462326,0,6,-0.9617837752832148,152,2,2,1,10,CAPO_cd,913
4900 W  20TH                         ST,-0.42703178357142785,0.12081541255132353,04/17/2020,04/17/2020,03:58:00,-0.6499382415328352,20,-0.5873771515372714,1.0298428724832658,-0.6803385276306134,0,6,0.8340803529354343,166,1,1,5,49,400.0,1814 2000 0400
PARK,-0.06779554615820699,0.9396560776291163,3/05/2020 ,3/05/2020 ,20:30:00,-1.4691562328783874,13,-1.5146189218369308,-0.970955761839616,-0.025282021443979466,2,10,-1.0087959252365826,146,2,2,1,27,215.0,1822 0334 1309
11100    CANTLAY                      ST,1.172845448624103,-0.12798250780406292,10/02/2020,10/01/2020,22:40:00,0.6608105446200483,8,0.5954294883149441,1.0298428724832658,-0.6803385276306134,2,6,-0.9476801302972044,195,0,0,4,33,PC_cd,1300 0329
8300    RESEDA                       BL,1.3554081266537656,-1.6874974415259976,4/01/2020 ,03/31/2020,17:00:00,0.9884977411582692,2,1.067241555181202,-0.970955761839616,0.9573027378359714,0,10,-0.5668817156749254,140,2,2,4,33,PC_cd,1607 0344 0321
2200    BELLEVUE                     AV,-0.08840746141960815,0.8662559248805929,12/23/2020,12/23/2020,09:30:00,-1.4691562328783874,13,-1.517895394523502,1.0298428724832658,-0.09078767206264286,2,6,0.8387815679307711,132,1,1,5,49,400.0,2000 0913 1813 1243 0448
300    HOLT                         AV,-0.08840746141960815,-0.1851774320236951,05/28/2020,4/11/2020 ,17:07:00,-0.6499382415328352,20,-0.6905860411642654,1.0298428724832658,0.8262914365986447,2,10,0.8340803529354343,166,2,2,2,17,FWCC_cd,1822 0928
3000    BRIGHTON                     AV,-0.5418695971707127,0.5488240954615394,4/05/2020 ,2/05/2020 ,13:00:00,-1.305312634609277,15,-1.3196687969859424,1.0298428724832658,0.6952801353613178,2,1,0.8340803529354343,166,2,2,1,10,CAPO_cd,1822 0342 1309
8500    ALCOTT                       ST,-0.2964896535824608,-0.1632527110727864,07/30/2020,07/29/2020,14:30:00,-0.48609464326372476,18,-0.4645094257908502,-0.970955761839616,0.04022362917468393,2,10,0.8387815679307711,132,2,2,4,33,PC_cd,0394 0344 0352 1210 1822
11900    NEENACH                      ST,1.4241145108584594,-0.32721149383575004,02/17/2021,11/28/2020,15:00:00,0.8246541428891587,3,0.8837590847332129,1.0298428724832658,0.7607857859799813,2,6,0.8340803529354343,166,2,2,1,10,CAPO_cd,1501
73RD                         ST,-1.0669826764495982,0.8529104425626426,12/04/2020,12/04/2020,17:15:00,0.16927974981271696,0,0.1891468751801111,1.0298428724832658,1.1538196896919617,2,1,-1.04170443020394,165,1,1,5,49,400.0,2000 1813 1821 0913 0416 0446 1309
12700    MILLENNIUM                   DR,-1.0522598798343017,-0.5598041856622452,07/22/2020,7/11/2020 ,12:00:00,0.4969669463509378,12,0.5266235618969483,-0.970955761839616,1.219325340310625,2,14,-0.957082560287878,173,2,2,4,33,PC_cd,947
600 W  FLORENCE                     AV,-1.0169251679576041,0.7165958731724695,2/01/2020 ,2/01/2020 ,19:00:00,0.16927974981271696,0,0.17440274809054054,-0.970955761839616,0.8262914365986447,2,6,0.36395885340175654,83,1,1,4,33,PC_cd,0344 0325 1822
6300    VARIEL                       AV,1.0000979683379478,-2.2279894754014267,7/04/2020 ,7/04/2020 ,07:30:00,1.643872134234711,16,1.6635595841371666,-0.970955761839616,0.4987631835053277,2,6,-1.0464056451992767,174,2,2,5,49,400.0,0416 0417 0429 2004 1822
11600    VANPORT                      AV,1.9570797483321511,-0.3367439812057339,02/13/2021,12/25/2020,12:00:00,0.8246541428891587,3,0.7576148863002203,1.0298428724832658,1.4158422921666152,0,6,0.8340803529354343,166,1,1,5,49,400.0,1202 0416 2000 1813
500 W  88TH                         ST,-1.22893343921786,0.7089698832765366,11/11/2020,11/11/2020,20:00:00,1.1523413394273796,14,1.0787092095842012,1.0298428724832658,-0.5493272263932867,0,1,0.8340803529354343,166,2,2,5,57,VC_cd,2000 0448 0400 0913 1814
800 N  KINGSLEY                     DR,0.022504273082273617,0.5364318618806145,08/20/2020,08/20/2020,20:10:00,-0.8137818398019456,6,-0.7610302039255469,1.0298428724832658,-0.5493272263932867,0,1,0.8340803529354343,166,0,0,1,59,511.0,0421 1810
MAIN                         ST,-0.5772043090474104,0.8557701887735835,08/29/2020,08/29/2020,07:00:00,0.33312334808182736,9,0.30873812823996116,-0.970955761839616,0.36775188226800093,2,1,-1.0464056451992767,174,0,0,5,0,114.0,2000 1813 0416 0913 1402
7000    CHIMINEAS                    AV,1.1276955390038277,-1.614097288777474,1/12/2020 ,1/12/2020 ,00:50:00,-0.15840744672550391,19,-0.1925621928054377,1.0298428724832658,-0.7458441782492768,2,6,0.8340803529354343,166,1,1,5,49,400.0,2000 0416
3100    8TH                          AV,-0.5399065576220111,0.31527815489815425,12/05/2020,12/03/2020,11:50:00,-1.305312634609277,15,-1.3229452696725137,1.0298428724832658,-1.597417636291901,0,6,0.8340803529354343,166,2,2,2,17,FWCC_cd,0100 0344 0701 0800 1251 1822 1914
21900    VANOWEN                      ST,1.091379307352814,-2.331893587733817,08/27/2020,08/27/2020,12:00:00,1.643872134234711,16,1.6602831114505954,-0.970955761839616,-1.2043837325799205,2,15,0.3780624983877669,41,2,2,4,33,PC_cd,0325 0352
1000 N  SERRANO                      AV,0.05783898495904103,0.5021149073489165,03/21/2020,03/21/2020,23:20:00,-0.8137818398019456,6,-0.7610302039255469,-0.970955761839616,-0.942361130105267,2,14,-1.0464056451992767,174,2,2,5,49,400.0,0400 0416 0429 0417 0305 1822 0216
4300 W  MARTIN LUTHER KING JR        BL,-0.6508182921238929,0.1427401335022322,2/05/2020 ,01/30/2020,14:15:00,-1.305312634609277,15,-1.278712888403802,-0.970955761839616,-1.7284289375292277,2,6,1.8636464369141885,71,2,2,5,56,500.0,1824 2024 0445 0411 1251 1258 0334 0913
1400 S  BURLINGTON                   AV,-0.39464163101774763,0.7442400865452601,07/24/2020,07/24/2020,21:25:00,-1.4691562328783874,13,-1.3884747234039383,1.0298428724832658,1.6778648946412689,0,6,-0.9476801302972044,195,2,2,4,56,500.0,1817 1202 0913 1307 1609
5700    LEXINGTON                    AV,0.10004433525615926,0.4125095260715018,06/15/2020,06/15/2020,04:45:00,-0.8137818398019456,6,-0.777412567358403,1.0298428724832658,-0.8768554794866036,2,6,0.8340803529354343,166,2,2,2,17,FWCC_cd,0928 1822
600 N  WILTON                       PL,-0.026571715635334916,0.3905848051205932,08/19/2020,8/08/2020 ,15:00:00,1.4800285359656005,11,1.4063564782413247,-0.970955761839616,0.8262914365986447,2,1,0.8340803529354343,166,2,2,4,33,PC_cd,0913 1817 0344 0337 1300 0377
600 E  83RD                         ST,-1.1661161736592707,0.8958066357272989,05/16/2020,05/15/2020,23:15:00,0.16927974981271696,0,0.2071674749562529,-0.970955761839616,-0.8768554794866036,0,14,-1.0464056451992767,174,2,2,4,33,PC_cd,1822 0329 1307 1609 0344
RAYEN                        ST,1.4653383413813315,-1.0354753054221095,8/01/2020 ,8/01/2020 ,13:00:00,1.31618493769649,7,1.3735917513756124,-0.970955761839616,0.8262914365986447,0,6,-1.04170443020394,165,0,0,4,53,112.0,1402 0325 0334 0312 2004 1822
3900 S  BUDLONG                      AV,-0.6684856480622766,0.5821878012563474,5/01/2020 ,5/01/2020 ,17:40:00,-1.305312634609277,15,-1.2541393432545176,-0.970955761839616,-0.6803385276306134,0,6,0.8340803529354343,166,0,0,1,56,500.0,0432 0443 0913 0334
13800    CUMPSTON                     ST,0.8518884824106668,-0.7151837297922505,8/10/2020 ,8/08/2020 ,18:00:00,-0.3222510449946143,17,-0.3219828639250015,-0.970955761839616,0.04022362917468393,2,14,-1.0323020002132663,46,2,2,4,33,PC_cd,0344 1822
13000    CARL                         ST,1.8275191381175697,-0.540739210922413,6/06/2020 ,6/06/2020 ,12:10:00,0.8246541428891587,3,0.7871031404793614,1.0298428724832658,0.1712349304120107,0,6,0.8387815679307711,132,1,1,5,49,400.0,2000 2004 0444 1813
3400    GREENWOOD                    AV,-0.7293398740721642,-0.8505450504453981,3/12/2020 ,3/09/2020 ,01:00:00,0.4969669463509378,12,0.4479882174192386,-0.970955761839616,1.219325340310625,0,14,0.8340803529354343,166,2,2,4,33,PC_cd,1606 0344
600    SWARTHMORE                   AV,-0.41623506605353444,-1.6064712988815413,9/04/2020 ,9/04/2020 ,14:15:00,-0.48609464326372476,18,-0.5234859341491324,1.0298428724832658,1.0228083884546348,2,14,0.8340803529354343,166,2,2,2,17,FWCC_cd,100
9800    AIRPORT                      BL,-1.329048456201848,-0.3033802754109259,05/27/2020,05/27/2020,00:20:00,0.4969669463509378,12,0.579047124882088,-0.970955761839616,-0.8113498288679402,2,1,-1.0134971402319193,147,2,2,5,44,109.0,0450 0344 1100 0302 1407 0913
400 N  LA CIENEGA                   BL,-0.041294512250631424,-0.16706570602075288,6/11/2020 ,05/30/2020,16:00:00,-0.6499382415328352,20,-0.7069684045971215,-0.970955761839616,0.36775188226800093,0,0,0.38276371338310367,31,2,2,4,33,PC_cd,1822 1609 0601 0325 0344
PICO                         BL,-0.33378740500786,0.23234551477964693,8/04/2020 ,8/03/2020 ,10:30:00,-0.6499382415328352,20,-0.6185036420596982,1.0298428724832658,-1.3353950338172473,2,6,-0.3788331158614543,44,0,0,5,59,511.0,0356 2004 1212
800 N  CROFT                        AV,0.027411871954062365,-0.14418773633295418,3/02/2020 ,3/02/2020 ,23:00:00,-0.6499382415328352,20,-0.7233507680299777,-0.970955761839616,1.4158422921666152,2,0,0.8340803529354343,166,2,2,4,33,PC_cd,0344 1606 1402 0314
14600    RAYEN                        ST,1.4643568216069458,-0.8696100251852303,02/22/2020,02/22/2020,13:55:00,1.31618493769649,7,1.380144696748755,1.0298428724832658,1.6123592440226053,2,6,-1.0464056451992767,174,2,2,1,59,511.0,1202 0421
45TH                         ST,-0.7823419418872456,0.818593488030809,3/11/2020 ,3/11/2020 ,17:20:00,0.33312334808182736,9,0.3431410914489591,1.0298428724832658,-0.15629332268130625,0,1,-0.9476801302972044,195,1,1,4,49,400.0,1307 0329 0913
600 E  83RD                         ST,-1.1670976934335866,0.8958066357272989,6/08/2020 ,05/25/2020,02:00:00,0.16927974981271696,0,0.2071674749562529,1.0298428724832658,-1.4664063350545742,0,6,0.8340803529354343,166,1,1,5,49,400.0,1251 1259 0500 0913 0360 0516 0527 1206 0522
2200    SICHEL                       ST,-0.12177913374760427,1.3924492277011817,3/06/2021 ,11/02/2020,12:00:00,-1.1414690363401665,5,-1.1804187078066648,1.0298428724832658,2.2674157502092394,0,6,0.8340803529354343,166,2,2,2,17,FWCC_cd,100
FOUNTAIN,0.11574865164584142,0.3820055664876348,03/20/2020,03/19/2020,16:00:00,-0.8137818398019456,6,-0.7790508037016887,-0.970955761839616,-1.269889383198584,0,6,-1.0464056451992767,174,2,2,4,33,PC_cd,1307 0344 0329 1822 1300
S  LAKE                         ST,-0.19343007727538525,0.8100142493978507,04/29/2020,04/22/2020,12:30:00,-1.4691562328783874,13,-1.470386540568219,-0.970955761839616,-0.6803385276306134,2,10,-0.9429789153018676,148,2,2,4,33,PC_cd,0311 0329 1602
1000 S  PARK VIEW                    ST,-0.28765597561326894,0.7261283605424533,5/09/2020 ,5/08/2020 ,22:30:00,-1.4691562328783874,13,-1.4277923956427931,-0.970955761839616,-1.269889383198584,0,6,0.8387815679307711,132,2,2,4,33,PC_cd,0344 0321 1402 1501
1500    ALCAZAR                      ST,-0.1875409586292806,1.4610831367647132,08/20/2020,08/20/2020,13:30:00,-1.1414690363401665,5,-1.1460157445976669,1.0298428724832658,0.5642688341239911,2,14,-0.5198695657215576,198,2,2,5,49,400.0,0400 0305
9100    ALCOTT                       ST,-0.2778407778697612,-0.29480103677796754,2/04/2020 ,2/04/2020 ,16:00:00,-0.48609464326372476,18,-0.4677858984774214,1.0298428724832658,0.1712349304120107,2,14,-1.0464056451992767,174,2,2,3,29,OC_cd,1300
11000 W  PICO                         BL,-0.434883941766234,-0.6989785012633593,3/01/2020 ,3/01/2020 ,13:15:00,-0.48609464326372476,18,-0.42355351720870976,1.0298428724832658,1.6778648946412689,2,14,-0.533973210707568,160,2,2,5,49,400.0,1202 0416 0446 0319
FULTON,0.9814490926252482,-0.3100530165698333,10/14/2020,10/01/2020,23:30:00,0.6608105446200483,8,0.6265559788373709,1.0298428724832658,1.6778648946412689,2,14,-1.0464056451992767,174,0,0,2,17,FWCC_cd,0930 1822
10400    CALIFA                       ST,0.9353176632306571,0.004519066638143676,11/22/2020,11/20/2020,21:30:00,0.6608105446200483,8,0.6494912876433696,1.0298428724832658,0.4332575328866643,2,10,0.8340803529354343,166,1,1,5,49,400.0,2000 1813 0400 0416
1200 W  38TH                         ST,-0.6410030943803852,0.57551506009744,12/08/2020,12/08/2020,17:00:00,-1.305312634609277,15,-1.2541393432545176,1.0298428724832658,-1.2043837325799205,2,6,0.8340803529354343,166,2,2,2,17,FWCC_cd,1822 0337 1236
10600    EL DORADO                    AV,1.7696094714307693,-0.5969808864050197,12/11/2020,12/11/2020,15:15:00,0.8246541428891587,3,0.8198678673450738,1.0298428724832658,-0.35281027453729646,0,6,0.8340803529354343,166,1,1,5,49,400.0,2000 0913 1814 0444
14700    PARTHENIA                    ST,1.429022109730248,-0.9010672335059874,4/05/2020 ,4/05/2020 ,19:15:00,1.31618493769649,7,1.3785064604054693,1.0298428724832658,-0.025282021443979466,2,6,-1.0134971402319193,147,2,2,5,49,400.0,444
6500    DENVER                       AV,-1.001220851567922,0.7175491219094949,6/02/2020 ,6/02/2020 ,19:15:00,0.16927974981271696,0,0.17440274809054054,-0.970955761839616,-0.5493272263932867,2,1,0.8951961478748124,62,0,0,5,15,305.0,0913 0329 0416 1402
1900 E  112TH                        ST,-1.464498185062604,1.169389023244535,11/04/2020,11/04/2020,07:00:00,1.1523413394273796,14,1.157344554061911,1.0298428724832658,-0.025282021443979466,0,1,0.8340803529354343,166,2,2,2,17,FWCC_cd,0800 0344 1817 0701 0913
3900    ROXANNE                      AV,-0.6655410887391894,0.09889069160055032,11/01/2020,11/01/2020,18:00:00,-1.305312634609277,15,-1.278712888403802,-0.970955761839616,-0.8768554794866036,0,1,0.8387815679307711,132,2,2,4,33,PC_cd,1822 0344 0321 1202 1606
COLDWATER CA,0.4897076856743588,-0.36534144331555,07/28/2020,2/02/2020 ,23:30:00,0.6608105446200483,8,0.7346795774942216,1.0298428724832658,0.5642688341239911,2,14,-0.9476801302972044,195,1,1,5,49,400.0,2000 1814 0400
5500    OWENSMOUTH                   AV,0.8744634372207696,-2.313781861730875,12/01/2020,12/01/2020,21:15:00,1.643872134234711,16,1.6946860746595933,1.0298428724832658,-0.8768554794866036,0,6,0.8387815679307711,132,2,2,5,56,500.0,2000 2038
ALVARADO,-0.24250606599306354,0.7928557721320694,08/24/2020,08/23/2020,22:00:00,-1.4691562328783874,13,-1.4687483042249336,-0.970955761839616,-0.48382157577462326,0,1,-1.0464056451992767,174,2,2,4,33,PC_cd,0344 1218
MARTIN LUTHER KING JR        BL,-0.7018573203902727,0.7280348580163688,11/05/2020,11/05/2020,17:30:00,-1.305312634609277,15,-1.252501106911232,-0.970955761839616,-0.6803385276306134,0,6,-1.0464056451992767,174,2,2,4,49,400.0,0344 1309 1822 0400 0605
1800    MIRAMAR                      ST,-0.1924485575009996,0.8700689198285593,09/26/2020,09/26/2020,00:10:00,-1.4691562328783874,13,-1.4851306676577898,-0.970955761839616,-0.8113498288679402,0,6,-1.0464056451992767,174,0,0,5,49,400.0,2000 0408 1814 0421 0416 0913
18000    LAKE ENCINO                  DR,0.6114161376941339,-1.583593329193607,10/16/2020,08/29/2020,00:05:00,-0.15840744672550391,19,-0.07952388511873013,1.0298428724832658,2.7914609551585468,2,14,0.8340803529354343,166,2,2,2,17,FWCC_cd,1822 0935 1202 0928
12200    HART                         ST,1.1286770587782133,-0.3672479407894655,10/22/2020,10/20/2020,22:00:00,0.6608105446200483,8,0.5905147792850873,1.0298428724832658,-0.28730462391863304,0,10,-0.9476801302972044,195,2,2,4,33,PC_cd,0329 1300
4500 S  HOOVER                       ST,-0.8157136142152417,0.6651204413748547,10/11/2020,10/11/2020,21:30:00,0.16927974981271696,0,0.10559682167254462,1.0298428724832658,-0.8768554794866036,0,6,0.8387815679307711,132,2,2,5,49,400.0,0913 0400 0416 1814 2000
18500    CLARK                        ST,0.8617036801541745,-1.6865441927889722,04/28/2020,04/28/2020,17:00:00,-0.15840744672550391,19,-0.13030921176058424,1.0298428724832658,1.0883140390732982,0,14,0.8340803529354343,166,2,2,1,10,CAPO_cd,2000 1814 0913 2038
1000 W  39TH                         PL,-0.671430207385294,0.6384294767389541,08/21/2020,08/21/2020,22:00:00,-1.305312634609277,15,-1.2508628705679465,1.0298428724832658,-0.7458441782492768,0,1,0.8340803529354343,166,2,2,5,49,400.0,0361 0416 0305 0319 0446 0913
200 S  KENMORE                      AV,-0.11490849532711396,0.5774215575713555,8/09/2020 ,8/09/2020 ,14:10:00,1.4800285359656005,11,1.430930023390609,-0.970955761839616,0.1712349304120107,0,6,-1.04170443020394,165,2,2,5,55,223.0,0913 1820 0411 1300
S  WESTLAKE                     AV,-0.1885224784035965,0.8443312039296842,2/10/2020 ,01/31/2020,11:20:00,-1.4691562328783874,13,-1.4851306676577898,-0.970955761839616,-0.22179897329996964,2,9,0.8481839979214446,143,2,2,4,33,PC_cd,0344 0394
4600    COLISEUM                     ST,-0.6439476537034026,0.11414267139241611,05/25/2020,05/25/2020,13:30:00,-1.305312634609277,15,-1.278712888403802,1.0298428724832658,-0.35281027453729646,2,14,0.8387815679307711,132,2,2,5,49,400.0,1309 0416 0446 0913
SATICOY,1.2248659966647986,-0.5636171806102117,09/17/2020,09/17/2020,02:30:00,0.6608105446200483,8,0.5872383065985161,1.0298428724832658,-1.1388780819612572,0,6,-1.0464056451992767,174,1,1,5,49,400.0,2000 1813
900 S  CITRUS                       AV,-0.23367238802387166,0.1761038392970402,04/21/2020,04/20/2020,12:40:00,-0.6499382415328352,20,-0.6479918962388393,-0.970955761839616,-0.15629332268130625,2,14,0.8340803529354343,166,2,2,4,33,PC_cd,0344 1501
GRAND,-0.4172165858278503,0.9129651129932157,01/23/2021,06/22/2020,09:30:00,-1.6329998311474978,1,-1.573595430195213,-0.970955761839616,-0.942361130105267,2,14,-1.0464056451992767,174,2,2,4,33,PC_cd,0344 0352 1221 1609 1302 0358 1307
400 E  WASHINGTON                   BL,-0.5271468005554162,0.9425158238400573,1/02/2020 ,1/02/2020 ,15:25:00,0.33312334808182736,9,0.2792498740608201,1.0298428724832658,1.6778648946412689,2,6,-0.533973210707568,160,2,2,5,49,400.0,1202 1266 0416
4000 N  LANKERSHIM                   BL,0.5760814258174363,-0.018358903049790477,9/01/2020 ,9/01/2020 ,20:30:00,0.6608105446200483,8,0.7264883957777936,1.0298428724832658,0.3022462316493375,2,6,-1.04170443020394,165,0,0,1,59,511.0,1822 0421 1419 1402 1414 1218 2002
6900    KESTER                       AV,1.1129727423885312,-0.9382439342487618,08/24/2020,08/22/2020,23:00:00,-0.3222510449946143,17,-0.3744064269101412,-0.970955761839616,-0.15629332268130625,2,6,-1.0134971402319193,147,1,1,4,33,PC_cd,0344 1822 1300
600 S  SPRING                       ST,-0.35930691914104995,1.0311679563804466,05/30/2020,05/29/2020,11:00:00,-1.6329998311474978,1,-1.6030836843743541,-0.970955761839616,-0.942361130105267,2,10,-0.5668817156749254,140,2,2,4,33,PC_cd,1609 0344 0329 1822 0352 0325
600 S  WESTERN                      AV,-0.16791056314219535,0.4544524704991328,02/15/2020,2/07/2020 ,19:00:00,1.4800285359656005,11,1.4407594414503226,-0.970955761839616,-0.48382157577462326,2,0,-1.0134971402319193,147,2,2,4,33,PC_cd,344
800 S  WESTLAKE                     AV,-0.27685925809537554,0.785229782236001,02/27/2020,02/27/2020,20:14:00,-1.4691562328783874,13,-1.4376218137025067,1.0298428724832658,-0.35281027453729646,2,6,-0.9617837752832148,152,2,2,5,49,400.0,2003 0342 0906 1206
9900 S  SAN PEDRO                    ST,-1.3447527725915303,0.853863691299668,11/20/2020,11/20/2020,18:30:00,1.1523413394273796,14,1.1147504091364848,-0.970955761839616,1.2848309909292885,0,1,0.8387815679307711,132,2,2,1,54,106.0,0906 1822 1300 0329
